time,open,high,low,close,color,moving_average,color_moving_average
1734933240,2627.09,2627.9,2627.09,2627.32,#450C69,2626.9788000000053,#26a69a
1734933300,2627.4,2627.4,2626.97,2626.97,,2627.011000000005,#26a69a
1734933360,2627.21,2627.6,2627.21,2627.6,,2627.0356000000047,#26a69a
1734933420,2627.11,2627.48,2627.11,2627.22,#450C69,2627.0524000000046,#26a69a
1734933480,2626.96,2627.09,2626.96,2627.09,,2627.0636000000045,#26a69a
1734933540,2627.26,2627.26,2626.93,2626.96,,2627.074000000005,#26a69a
1734933600,2626.67,2626.67,2626.67,2626.67,#450C69,2627.0918000000047,#26a69a
1734933660,2626.37,2627.13,2626.37,2627.13,,2627.0946000000044,#26a69a
1734933720,2626.82,2626.82,2626.38,2626.38,,2627.1160000000045,#26a69a
1734933780,2626.63,2626.63,2626.47,2626.47,,2627.1348000000044,#26a69a
1734933840,2626.53,2626.53,2626.35,2626.47,#450C69,2627.1388000000047,#26a69a
1734933900,2626.03,2626.03,2625.79,2625.79,,2627.1314000000048,#ef5350
1734933960,2625.37,2626.03,2625.29,2625.29,#450C69,2627.124000000005,#ef5350
1734934020,2625.07,2625.5,2625.07,2625.29,,2627.1206000000047,#ef5350
1734934080,2625.46,2625.46,2625.33,2625.33,,2627.1088000000045,#ef5350
1734934140,2625.19,2625.33,2624.81,2625.33,#450C69,2627.0844000000047,#ef5350
1734934200,2624.42,2624.64,2624.42,2624.64,,2627.058200000005,#ef5350
1734934260,2624.45,2625.01,2624.45,2625.01,,2627.0210000000043,#ef5350
1734934320,2625.6,2625.6,2624.46,2624.46,,2627.0028000000043,#ef5350
1734934380,2625.51,2626.05,2625.51,2626.05,,2626.9614000000042,#ef5350
1734934440,2625.78,2626.28,2624.88,2624.88,,2626.969800000004,#26a69a
1734934500,2626.54,2627.05,2626.54,2627.05,,2626.990000000004,#26a69a
1734934560,2627.5,2627.59,2627.25,2627.59,#450C69,2627.0102000000043,#26a69a
1734934620,2627.7,2627.7,2627.3,2627.59,#450C69,2627.0310000000045,#26a69a
1734934680,2627.35,2627.89,2627.35,2627.89,,2627.0330000000044,#26a69a
1734934740,2628.21,2628.21,2627.36,2627.36,,2627.0536000000047,#26a69a
1734934800,2628.21,2628.63,2628.21,2628.63,,2627.0604000000044,#26a69a
1734934860,2628.42,2628.69,2627.98,2627.98,,2627.0672000000045,#26a69a
1734934920,2628.39,2629.03,2627.98,2627.98,#450C69,2627.0792000000047,#26a69a
1734934980,2628.8,2628.8,2627.8,2628.7,#450C69,2627.0922000000046,#26a69a
1734935040,2628.67,2628.7,2628.49,2628.7,#450C69,2627.0944000000045,#26a69a
1734935100,2628.25,2628.42,2628.25,2628.42,,2627.1190000000047,#26a69a
1734935160,2628.41,2628.56,2628.25,2628.56,#450C69,2627.1390000000047,#26a69a
1734935220,2628.25,2628.56,2628.25,2628.56,,2627.141600000005,#26a69a
1734935280,2628.08,2628.18,2628.08,2628.18,,2627.150200000005,#26a69a
1734935340,2628.26,2628.41,2628.18,2628.18,#450C69,2627.179000000005,#26a69a
1734935400,2628.16,2629.16,2628.16,2629.16,,2627.211000000005,#26a69a
1734935460,2629.61,2629.61,2628.16,2629.54,#450C69,2627.223400000005,#26a69a
1734935520,2630.31,2630.38,2628.56,2628.56,,2627.2764000000047,#26a69a
1734935580,2630.42,2630.42,2630.3,2630.3,,2627.3354000000045,#26a69a
1734935640,2630.65,2630.81,2630.3,2630.3,,2627.4038000000046,#26a69a
1734935700,2630.86,2630.98,2630.86,2630.98,,2627.458800000005,#26a69a
1734935760,2630.76,2630.86,2630.02,2630.02,,2627.5284000000042,#26a69a
1734935820,2630.06,2630.75,2630.06,2630.75,,2627.5918000000047,#26a69a
1734935880,2630.3,2630.54,2630.3,2630.54,,2627.650200000005,#26a69a
1734935940,2630.66,2630.66,2630.37,2630.54,#450C69,2627.6892000000043,#26a69a
1734936000,2629.94,2630.05,2629.94,2630.05,,2627.7338000000045,#26a69a
1734936060,2629.96,2630.14,2629.0,2630.14,#450C69,2627.792200000005,#26a69a
1734936120,2630.37,2631.29,2630.37,2631.29,,2627.863200000005,#26a69a
1734936180,2630.14,2631.67,2630.14,2631.27,,2627.9322000000043,#26a69a
1734936240,2632.18,2632.28,2630.77,2630.77,,2628.0446000000043,#26a69a
1734936300,2632.08,2632.59,2632.08,2632.59,,2628.1332000000043,#26a69a
1734936360,2632.15,2632.15,2631.21,2632.03,#450C69,2628.2238000000043,#26a69a
1734936420,2632.15,2632.15,2631.75,2631.75,,2628.318800000004,#26a69a
1734936480,2632.03,2632.03,2631.71,2631.84,,2628.416400000004,#26a69a
1734936540,2631.82,2631.84,2631.51,2631.84,#450C69,2628.4842000000044,#26a69a
1734936600,2630.13,2630.13,2630.06,2630.06,,2628.5486000000046,#26a69a
1734936660,2630.34,2631.19,2630.34,2630.35,#450C69,2628.6360000000045,#26a69a
1734936720,2630.06,2630.75,2630.06,2630.75,,2628.7222000000042,#26a69a
1734936780,2630.35,2630.82,2630.35,2630.78,,2628.802000000004,#26a69a
1734936840,2630.36,2630.46,2630.06,2630.46,#450C69,2628.8924000000047,#26a69a
1734936900,2629.92,2630.31,2629.92,2630.31,,2628.997800000005,#26a69a
1734936960,2630.56,2630.56,2629.92,2630.56,#450C69,2629.102400000005,#26a69a
1734937020,2630.53,2630.53,2630.52,2630.52,,2629.2320000000054,#26a69a
1734937080,2630.32,2631.81,2630.32,2631.81,,2629.3560000000057,#26a69a
1734937140,2631.55,2631.55,2631.53,2631.53,,2629.4648000000057,#26a69a
1734937200,2631.04,2631.04,2630.08,2630.08,,2629.5736000000056,#26a69a
1734937260,2630.6,2631.04,2630.45,2630.45,#450C69,2629.6996000000054,#26a69a
1734937320,2630.91,2630.91,2630.76,2630.76,,2629.7906000000053,#26a69a
1734937380,2630.92,2630.92,2630.6,2630.6,,2629.905000000005,#26a69a
1734937440,2631.08,2631.08,2630.6,2630.6,,2629.983600000005,#26a69a
1734937500,2631.07,2631.07,2630.98,2630.98,,2630.053600000005,#26a69a
1734937560,2631.31,2631.31,2631.08,2631.09,,2630.1502000000055,#26a69a
1734937620,2631.51,2632.42,2631.51,2632.42,,2630.2488000000053,#26a69a
1734937680,2632.98,2632.98,2631.41,2632.82,#450C69,2630.3590000000054,#26a69a
1734937740,2632.79,2632.89,2632.79,2632.87,,2630.441800000005,#26a69a
1734937800,2632.91,2632.91,2632.77,2632.77,,2630.518000000005,#26a69a
1734937860,2632.18,2632.91,2631.79,2631.79,#450C69,2630.6018000000054,#26a69a
1734937920,2632.31,2632.31,2632.17,2632.17,,2630.675600000005,#26a69a
1734937980,2632.3,2632.39,2632.3,2632.39,,2630.7464000000055,#26a69a
1734938040,2632.28,2632.41,2632.24,2632.24,#450C69,2630.8194000000053,#26a69a
1734938100,2632.21,2632.21,2632.07,2632.07,,2630.8846000000053,#26a69a
1734938160,2632.0,2632.21,2631.82,2631.82,#450C69,2630.9380000000056,#26a69a
1734938220,2631.54,2631.54,2631.23,2631.23,,2630.995200000006,#26a69a
1734938280,2631.1,2631.54,2631.04,2631.04,#450C69,2631.0524000000064,#26a69a
1734938340,2630.61,2631.04,2630.54,2631.04,,2631.094600000006,#26a69a
1734938400,2631.01,2631.27,2631.01,2631.27,,2631.127000000006,#26a69a
1734938460,2631.31,2631.31,2630.84,2631.16,#450C69,2631.170600000006,#26a69a
1734938520,2630.92,2630.92,2630.74,2630.74,,2631.1928000000057,#26a69a
1734938580,2630.89,2631.41,2630.89,2631.41,,2631.2048000000054,#26a69a
1734938640,2631.32,2631.32,2630.9,2630.9,,2631.2038000000057,#ef5350
1734938700,2631.11,2631.11,2630.93,2630.93,,2631.218800000006,#26a69a
1734938760,2630.82,2631.11,2630.77,2630.77,#450C69,2631.2098000000055,#ef5350
1734938820,2630.44,2630.44,2630.3,2630.3,,2631.212000000006,#26a69a
1734938880,2630.67,2630.67,2630.45,2630.65,#450C69,2631.2142000000063,#26a69a
1734938940,2630.52,2630.65,2630.52,2630.65,,2631.2350000000065,#26a69a
1734939000,2630.34,2631.09,2630.34,2631.09,,2631.2698000000064,#26a69a
1734939060,2631.23,2631.88,2630.34,2631.88,#450C69,2631.278400000006,#26a69a
1734939120,2631.5,2631.72,2631.5,2631.72,,2631.280200000006,#26a69a
1734939180,2631.5,2631.5,2630.9,2631.36,#450C69,2631.292000000006,#26a69a
1734939240,2631.87,2632.03,2631.36,2631.36,,2631.279400000006,#ef5350
1734939300,2631.52,2631.96,2631.52,2631.96,,2631.263400000006,#ef5350
1734939360,2631.84,2631.84,2631.23,2631.23,,2631.252000000006,#ef5350
1734939420,2631.53,2631.53,2631.18,2631.18,,2631.241400000006,#ef5350
1734939480,2631.36,2631.53,2631.31,2631.31,#450C69,2631.230800000006,#ef5350
1734939540,2631.36,2631.36,2631.29,2631.31,,2631.253000000006,#26a69a
1734939600,2631.29,2631.29,2631.17,2631.17,,2631.277200000006,#26a69a
1734939660,2631.51,2631.56,2631.29,2631.56,#450C69,2631.294600000006,#26a69a
1734939720,2631.52,2631.62,2631.52,2631.62,,2631.292600000006,#ef5350
1734939780,2631.07,2631.52,2630.68,2630.68,#450C69,2631.3028000000054,#26a69a
1734939840,2630.91,2631.09,2630.91,2630.97,#450C69,2631.320600000006,#26a69a
1734939900,2631.2,2631.2,2631.2,2631.2,#450C69,2631.324000000006,#26a69a
1734939960,2631.2,2631.2,2630.73,2630.73,,2631.3218000000056,#ef5350
1734940020,2630.7,2630.7,2630.41,2630.41,,2631.298200000006,#ef5350
1734940080,2630.74,2630.74,2630.63,2630.63,,2631.280200000006,#ef5350
1734940140,2630.58,2630.79,2630.58,2630.63,#450C69,2631.301600000006,#26a69a
1734940200,2630.72,2631.15,2630.72,2631.15,,2631.306800000006,#26a69a
1734940260,2630.87,2630.87,2630.71,2630.71,,2631.3082000000063,#26a69a
1734940320,2630.52,2630.83,2630.52,2630.83,,2631.3094000000065,#26a69a
1734940380,2630.67,2630.67,2630.52,2630.66,#450C69,2631.310600000006,#26a69a
1734940440,2630.47,2630.66,2630.29,2630.66,,2631.2954000000063,#ef5350
1734940500,2630.49,2630.49,2630.22,2630.22,,2631.262200000006,#ef5350
1734940560,2630.31,2630.49,2629.43,2629.43,,2631.208200000006,#ef5350
1734940620,2629.75,2629.75,2629.72,2629.72,,2631.1390000000056,#ef5350
1734940680,2629.41,2629.75,2629.36,2629.36,#450C69,2631.0688000000055,#ef5350
1734940740,2629.62,2629.93,2629.36,2629.36,#450C69,2630.972400000005,#ef5350
1734940800,2629.3,2629.3,2627.95,2627.95,,2630.9230000000052,#ef5350
1734940860,2628.0,2629.32,2628.0,2629.32,,2630.821800000005,#ef5350
1734940920,2627.17,2627.17,2627.11,2627.11,,2630.7182000000053,#ef5350
1734940980,2626.83,2627.83,2626.83,2627.21,#450C69,2630.6102000000055,#ef5350
1734941040,2627.08,2627.57,2626.84,2626.84,#450C69,2630.521200000005,#ef5350
1734941100,2627.57,2627.62,2627.57,2627.62,,2630.437200000005,#ef5350
1734941160,2626.0,2627.62,2625.99,2627.62,,2630.3574000000053,#ef5350
1734941220,2627.32,2627.32,2627.24,2627.24,,2630.2932000000055,#ef5350
1734941280,2627.84,2627.84,2627.19,2627.83,#450C69,2630.2290000000053,#ef5350
1734941340,2628.15,2628.46,2627.83,2627.83,,2630.1752000000056,#ef5350
1734941400,2628.5,2628.58,2628.5,2628.58,,2630.123600000005,#ef5350
1734941460,2628.25,2628.67,2628.25,2628.58,,2630.0800000000054,#ef5350
1734941520,2628.61,2628.61,2628.56,2628.56,,2630.0276000000054,#ef5350
1734941580,2628.55,2628.79,2628.55,2628.79,,2629.9854000000055,#ef5350
1734941640,2628.74,2628.97,2628.74,2628.79,#450C69,2629.945600000006,#ef5350
1734941700,2628.86,2628.94,2628.86,2628.94,,2629.9090000000056,#ef5350
1734941760,2628.6,2628.94,2628.5,2628.94,,2629.8760000000057,#ef5350
1734941820,2628.48,2628.65,2628.48,2628.65,,2629.8548000000055,#ef5350
1734941880,2629.1,2629.59,2628.48,2629.59,#450C69,2629.8274000000056,#ef5350
1734941940,2629.14,2629.4,2629.14,2629.28,,2629.791400000006,#ef5350
1734942000,2629.42,2629.42,2629.29,2629.29,,2629.7396000000062,#ef5350
1734942060,2629.5,2629.5,2628.97,2629.29,#450C69,2629.6764000000057,#ef5350
1734942120,2627.76,2628.56,2627.76,2628.56,,2629.624000000006,#ef5350
1734942180,2628.54,2628.85,2628.54,2628.74,,2629.571600000006,#ef5350
1734942240,2628.27,2628.74,2628.27,2628.74,,2629.507000000006,#ef5350
1734942300,2628.91,2628.91,2628.73,2628.73,,2629.457000000006,#ef5350
1734942360,2628.47,2628.73,2628.47,2628.73,,2629.4018000000065,#ef5350
1734942420,2628.52,2628.52,2628.42,2628.42,,2629.3658000000064,#ef5350
1734942480,2629.32,2629.51,2628.52,2629.51,#450C69,2629.338000000007,#ef5350
1734942540,2629.55,2629.92,2629.55,2629.92,,2629.3090000000066,#ef5350
1734942600,2629.05,2629.95,2629.05,2629.72,,2629.2722000000067,#ef5350
1734942660,2629.63,2629.72,2629.63,2629.72,,2629.239000000007,#ef5350
1734942720,2629.89,2629.96,2629.89,2629.96,,2629.223000000007,#ef5350
1734942780,2629.86,2629.89,2629.86,2629.88,,2629.193200000007,#ef5350
1734942840,2629.64,2629.64,2629.48,2629.48,,2629.1548000000075,#ef5350
1734942900,2629.88,2629.88,2628.91,2629.28,,2629.1258000000075,#ef5350
1734942960,2629.56,2630.88,2629.28,2629.28,#450C69,2629.1374000000073,#26a69a
1734943020,2631.31,2631.31,2630.99,2630.99,,2629.1480000000074,#26a69a
1734943080,2631.82,2631.82,2629.59,2631.16,#450C69,2629.154200000007,#26a69a
1734943140,2631.18,2631.18,2630.94,2630.94,,2629.1546000000076,#26a69a
1734943200,2630.48,2631.22,2630.48,2631.17,,2629.1638000000075,#26a69a
1734943260,2631.16,2631.17,2631.01,2631.17,#450C69,2629.1670000000076,#26a69a
1734943320,2631.14,2631.14,2630.99,2630.99,,2629.182800000008,#26a69a
1734943380,2631.17,2631.45,2631.14,2631.45,,2629.189600000008,#26a69a
1734943440,2631.15,2631.15,2631.0,2631.0,,2629.213000000008,#26a69a
1734943500,2631.45,2631.45,2631.17,2631.39,#450C69,2629.2522000000085,#26a69a
1734943560,2630.49,2631.39,2630.47,2631.39,,2629.273800000008,#26a69a
1734943620,2630.47,2630.8,2630.47,2630.8,,2629.313800000008,#26a69a
1734943680,2630.87,2631.36,2630.47,2631.36,,2629.3508000000083,#26a69a
1734943740,2631.95,2631.95,2631.21,2631.21,,2629.4020000000082,#26a69a
1734943800,2631.17,2631.17,2630.51,2630.51,,2629.425800000008,#26a69a
1734943860,2629.86,2630.51,2629.51,2630.51,,2629.475000000008,#26a69a
1734943920,2629.4,2629.57,2629.4,2629.57,,2629.512200000008,#26a69a
1734943980,2629.13,2629.4,2629.07,2629.07,#450C69,2629.559000000008,#26a69a
1734944040,2629.07,2629.18,2629.07,2629.18,,2629.599000000008,#26a69a
1734944100,2629.07,2629.62,2628.98,2629.62,,2629.626400000008,#26a69a
1734944160,2629.77,2629.87,2628.99,2628.99,,2629.681600000007,#26a69a
1734944220,2629.92,2630.0,2629.92,2630.0,,2629.7180000000076,#26a69a
1734944280,2629.79,2629.79,2629.54,2629.65,,2629.7636000000075,#26a69a
1734944340,2629.96,2630.11,2629.96,2630.11,,2629.7854000000075,#26a69a
1734944400,2629.65,2629.79,2629.65,2629.67,#450C69,2629.8072000000075,#26a69a
1734944460,2629.77,2630.26,2629.67,2629.67,#450C69,2629.8334000000073,#26a69a
1734944520,2630.44,2630.44,2629.87,2629.87,,2629.8552000000072,#26a69a
1734944580,2629.95,2629.95,2629.8,2629.88,#450C69,2629.8794000000075,#26a69a
1734944640,2629.91,2630.0,2629.91,2630.0,,2629.8914000000077,#26a69a
1734944700,2629.97,2629.97,2629.54,2629.54,,2629.9118000000076,#26a69a
1734944760,2629.46,2629.96,2629.46,2629.96,,2629.9218000000074,#26a69a
1734944820,2629.73,2629.73,2629.15,2629.15,,2629.9198000000074,#ef5350
1734944880,2629.15,2629.73,2629.15,2629.49,,2629.9238000000078,#26a69a
1734944940,2629.03,2629.48,2629.03,2629.48,,2629.9274000000073,#26a69a
1734945000,2629.45,2629.47,2629.03,2629.47,#450C69,2629.930200000008,#26a69a
1734945060,2630.5,2630.5,2629.43,2629.43,,2629.964600000008,#26a69a
1734945120,2630.04,2630.28,2630.04,2630.28,,2629.999800000008,#26a69a
1734945180,2630.57,2630.57,2630.04,2630.5,#450C69,2630.027800000008,#26a69a
1734945240,2630.36,2630.36,2630.14,2630.14,,2630.048400000008,#26a69a
1734945300,2630.1,2630.36,2629.76,2629.76,,2630.0756000000083,#26a69a
1734945360,2629.91,2630.09,2629.77,2630.09,,2630.0940000000082,#26a69a
1734945420,2629.38,2629.38,2629.34,2629.34,,2630.0892000000085,#ef5350
1734945480,2629.46,2629.46,2629.27,2629.27,,2630.077000000009,#ef5350
1734945540,2629.72,2629.72,2629.31,2629.31,,2630.065800000009,#ef5350
1734945600,2629.08,2629.57,2629.08,2629.16,#450C69,2630.054600000009,#ef5350
1734945660,2629.53,2629.53,2629.16,2629.16,,2630.045800000009,#ef5350
1734945720,2629.43,2629.52,2629.43,2629.52,,2630.035600000009,#ef5350
1734945780,2629.0,2629.37,2629.0,2629.37,,2630.007200000009,#ef5350
1734945840,2628.7,2628.7,2628.06,2628.06,,2629.984000000009,#ef5350
1734945900,2627.99,2628.91,2627.99,2628.12,#450C69,2629.960800000009,#ef5350
1734945960,2628.04,2628.26,2628.04,2628.12,#450C69,2629.898400000009,#ef5350
1734946020,2627.78,2627.87,2627.78,2627.87,,2629.8398000000093,#ef5350
1734946080,2627.93,2628.23,2627.88,2628.23,,2629.8058000000087,#ef5350
1734946140,2628.96,2629.24,2628.96,2629.24,,2629.7710000000093,#ef5350
1734946200,2629.18,2629.43,2628.53,2629.43,#450C69,2629.7386000000092,#ef5350
1734946260,2629.65,2629.65,2629.51,2629.55,,2629.710400000009,#ef5350
1734946320,2629.69,2629.69,2629.58,2629.58,,2629.672400000009,#ef5350
1734946380,2629.67,2629.69,2629.55,2629.55,,2629.636600000009,#ef5350
1734946440,2629.24,2629.24,2629.21,2629.21,,2629.586400000009,#ef5350
1734946500,2629.1,2629.24,2628.88,2628.88,,2629.5362000000086,#ef5350
1734946560,2628.95,2628.95,2628.64,2628.88,#450C69,2629.4878000000085,#ef5350
1734946620,2628.81,2628.81,2628.38,2628.38,,2629.4288000000083,#ef5350
1734946680,2628.41,2628.81,2628.41,2628.41,#450C69,2629.3688000000084,#ef5350
1734946740,2628.13,2628.21,2627.4,2628.21,#450C69,2629.336800000008,#ef5350
1734946800,2628.18,2628.91,2628.13,2628.91,,2629.290400000008,#ef5350
1734946860,2628.99,2629.1,2628.19,2628.19,,2629.289200000008,#ef5350
1734946920,2629.25,2629.51,2629.25,2629.51,,2629.292400000008,#26a69a
1734946980,2629.36,2629.36,2628.55,2629.23,#450C69,2629.284200000008,#ef5350
1734947040,2629.06,2629.06,2628.77,2628.77,,2629.2614000000085,#ef5350
1734947100,2628.45,2629.08,2628.45,2628.48,#450C69,2629.251200000008,#ef5350
1734947160,2628.37,2628.66,2628.37,2628.48,#450C69,2629.2276000000084,#ef5350
1734947220,2628.69,2628.82,2628.69,2628.82,,2629.204600000008,#ef5350
1734947280,2628.58,2628.69,2628.5,2628.5,#450C69,2629.1704000000086,#ef5350
1734947340,2628.55,2628.55,2628.4,2628.4,,2629.1322000000087,#ef5350
1734947400,2627.98,2628.55,2627.76,2627.76,#450C69,2629.0938000000083,#ef5350
1734947460,2627.58,2627.75,2626.85,2627.75,#450C69,2629.034600000008,#ef5350
1734947520,2626.87,2626.91,2626.87,2626.91,,2628.9688000000083,#ef5350
1734947580,2626.41,2626.87,2626.41,2626.59,#450C69,2628.898800000008,#ef5350
1734947640,2626.59,2626.59,2626.5,2626.5,,2628.8530000000087,#ef5350
1734947700,2626.56,2627.25,2626.56,2627.25,,2628.7910000000084,#ef5350
1734947760,2627.22,2627.22,2626.86,2626.86,,2628.747000000009,#ef5350
1734947820,2627.25,2627.25,2626.95,2626.95,,2628.679600000009,#ef5350
1734947880,2626.42,2627.25,2626.12,2626.12,#450C69,2628.615200000009,#ef5350
1734947940,2625.93,2626.26,2625.93,2626.26,,2628.545400000009,#ef5350
1734948000,2626.08,2626.08,2625.93,2625.98,,2628.4764000000096,#ef5350
1734948060,2626.36,2626.36,2625.98,2625.98,,2628.376800000009,#ef5350
1734948120,2625.35,2625.35,2625.3,2625.3,,2628.2798000000093,#ef5350
1734948180,2625.38,2625.65,2625.34,2625.65,,2628.1962000000094,#ef5350
1734948240,2625.45,2625.96,2625.45,2625.96,,2628.11660000001,#ef5350
1734948300,2625.54,2625.78,2625.45,2625.78,,2628.0304000000096,#ef5350
1734948360,2626.38,2626.38,2625.78,2625.78,,2627.9634000000096,#ef5350
1734948420,2625.88,2625.99,2625.88,2625.99,,2627.9040000000095,#ef5350
1734948480,2626.06,2626.3,2625.99,2626.3,,2627.8362000000097,#ef5350
1734948540,2626.12,2626.12,2625.92,2625.92,,2627.7692000000097,#ef5350
1734948600,2625.76,2626.12,2625.76,2625.81,#450C69,2627.6932000000093,#ef5350
1734948660,2625.86,2625.86,2625.36,2625.36,,2627.6074000000094,#ef5350
1734948720,2625.81,2625.81,2625.07,2625.23,,2627.5246000000097,#ef5350
1734948780,2624.86,2625.23,2624.86,2625.23,,2627.4646000000093,#ef5350
1734948840,2624.82,2625.06,2624.82,2625.06,,2627.4084000000094,#ef5350
1734948900,2625.23,2625.31,2624.82,2625.31,#450C69,2627.33240000001,#ef5350
1734948960,2625.12,2625.12,2624.32,2624.32,,2627.25580000001,#ef5350
1734949020,2625.31,2625.31,2624.04,2624.04,,2627.17320000001,#ef5350
1734949080,2623.94,2624.1,2623.35,2624.1,#450C69,2627.05900000001,#ef5350
1734949140,2623.28,2623.53,2623.28,2623.53,,2626.9302000000102,#ef5350
1734949200,2623.1,2623.1,2622.99,2622.99,,2626.80540000001,#ef5350
1734949260,2623.46,2623.46,2623.31,2623.31,,2626.6886000000104,#ef5350
1734949320,2622.99,2623.74,2622.99,2623.74,,2626.5656000000104,#ef5350
1734949380,2623.77,2623.77,2623.37,2623.4,,2626.4492000000105,#ef5350
1734949440,2623.45,2623.45,2623.39,2623.39,,2626.34760000001,#ef5350
1734949500,2623.44,2623.8,2623.44,2623.8,,2626.24580000001,#ef5350
1734949560,2624.23,2624.23,2623.79,2623.79,,2626.1442000000097,#ef5350
1734949620,2623.45,2623.54,2623.3,2623.3,,2626.0420000000095,#ef5350
1734949680,2623.52,2623.65,2623.3,2623.3,,2625.9440000000095,#ef5350
1734949740,2623.6,2623.6,2623.31,2623.31,,2625.8082000000095,#ef5350
1734949800,2623.17,2623.6,2622.12,2622.12,,2625.6832000000095,#ef5350
1734949860,2622.16,2622.16,2621.94,2621.94,,2625.5328000000095,#ef5350
1734949920,2623.16,2623.16,2621.72,2621.99,,2625.38800000001,#ef5350
1734949980,2622.65,2623.53,2621.99,2621.99,#450C69,2625.28480000001,#ef5350
1734950040,2623.52,2623.61,2623.52,2623.61,,2625.1872000000094,#ef5350
1734950100,2623.47,2623.6,2623.12,2623.6,#450C69,2625.0760000000096,#ef5350
1734950160,2623.64,2623.64,2622.92,2622.92,,2624.94240000001,#ef5350
1734950220,2623.6,2623.6,2622.14,2622.14,,2624.81640000001,#ef5350
1734950280,2622.49,2622.49,2621.91,2622.2,#450C69,2624.69000000001,#ef5350
1734950340,2622.3,2622.3,2622.08,2622.08,,2624.5574000000097,#ef5350
1734950400,2621.3,2621.51,2621.13,2621.13,#450C69,2624.43300000001,#ef5350
1734950460,2621.8,2621.8,2621.53,2621.53,,2624.3084000000094,#ef5350
1734950520,2621.24,2621.24,2620.68,2620.68,,2624.1902000000096,#ef5350
1734950580,2620.73,2620.73,2620.54,2620.68,#450C69,2624.0754000000097,#ef5350
1734950640,2620.49,2620.76,2620.49,2620.76,,2623.9552000000094,#ef5350
1734950700,2621.08,2621.24,2620.49,2621.24,#450C69,2623.8400000000092,#ef5350
1734950760,2621.08,2621.1,2621.08,2621.1,,2623.715400000009,#ef5350
1734950820,2621.24,2621.24,2620.57,2620.72,,2623.6074000000094,#ef5350
1734950880,2620.4,2620.72,2620.03,2620.72,#450C69,2623.4694000000095,#ef5350
1734950940,2619.79,2619.79,2619.36,2619.36,,2623.3334000000095,#ef5350
1734951000,2619.44,2619.79,2619.18,2619.18,#450C69,2623.2010000000096,#ef5350
1734951060,2619.23,2619.36,2619.23,2619.36,,2623.0896000000093,#ef5350
1734951120,2619.18,2619.92,2619.18,2619.73,,2622.97120000001,#ef5350
1734951180,2619.86,2620.38,2619.73,2619.73,#450C69,2622.8604000000096,#ef5350
1734951240,2620.27,2620.42,2620.27,2620.42,,2622.7572000000096,#ef5350
1734951300,2620.83,2620.83,2619.89,2620.62,#450C69,2622.6370000000093,#ef5350
1734951360,2620.04,2620.04,2619.77,2619.77,,2622.5112000000095,#ef5350
1734951420,2620.62,2620.62,2619.7,2619.7,,2622.379200000009,#ef5350
1734951480,2619.87,2619.87,2619.53,2619.7,,2622.2476000000092,#ef5350
1734951540,2619.14,2619.34,2619.14,2619.34,,2622.1172000000097,#ef5350
1734951600,2619.29,2619.29,2619.16,2619.29,#450C69,2621.9956000000097,#ef5350
1734951660,2618.75,2619.28,2618.75,2619.28,,2621.84720000001,#ef5350
1734951720,2619.29,2619.29,2617.81,2617.81,,2621.7232000000104,#ef5350
1734951780,2618.21,2619.03,2617.76,2619.03,,2621.5768000000103,#ef5350
1734951840,2617.86,2617.86,2617.74,2617.74,,2621.4318000000103,#ef5350
1734951900,2618.4,2618.4,2617.86,2618.06,,2621.3026000000104,#ef5350
1734951960,2618.13,2618.13,2617.86,2617.86,,2621.1624000000106,#ef5350
1734952020,2617.01,2618.13,2617.01,2617.03,#450C69,2621.0246000000107,#ef5350
1734952080,2617.44,2617.56,2617.21,2617.21,,2620.905400000011,#ef5350
1734952140,2617.71,2617.71,2617.57,2617.57,,2620.8226000000113,#ef5350
1734952200,2618.47,2618.85,2617.71,2618.85,#450C69,2620.7386000000115,#ef5350
1734952260,2619.15,2619.15,2619.11,2619.11,,2620.6492000000117,#ef5350
1734952320,2619.26,2619.27,2618.42,2619.27,#450C69,2620.566600000012,#ef5350
1734952380,2619.34,2619.34,2618.9,2619.27,#450C69,2620.476000000012,#ef5350
1734952440,2618.6,2618.86,2618.6,2618.86,,2620.3988000000118,#ef5350
1734952500,2619.55,2619.94,2618.6,2619.94,#450C69,2620.295400000012,#ef5350
1734952560,2619.18,2619.18,2618.62,2618.62,,2620.192200000012,#ef5350
1734952620,2618.58,2619.18,2618.14,2618.14,#450C69,2620.0844000000116,#ef5350
1734952680,2617.81,2617.91,2617.81,2617.91,,2619.9822000000117,#ef5350
1734952740,2617.59,2618.2,2617.59,2618.2,,2619.891200000012,#ef5350
1734952800,2617.76,2617.76,2617.57,2617.57,,2619.7956000000117,#ef5350
1734952860,2617.2,2617.2,2616.5,2617.16,#450C69,2619.6862000000115,#ef5350
1734952920,2616.46,2617.19,2616.46,2616.52,#450C69,2619.5768000000116,#ef5350
1734952980,2616.99,2617.02,2616.52,2616.52,,2619.4488000000115,#ef5350
1734953040,2616.96,2617.21,2616.96,2617.21,,2619.3030000000113,#ef5350
1734953100,2616.58,2616.96,2616.31,2616.31,#450C69,2619.1792000000114,#ef5350
1734953160,2616.24,2616.73,2616.24,2616.73,,2619.0662000000116,#ef5350
1734953220,2616.63,2616.63,2616.24,2616.49,#450C69,2618.9520000000116,#ef5350
